722880,"BURBANK-GLENDALE-PASADENA",,-8.0,34.200,-118.350,226,USA,4,NAP,Csb,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code)        
09/17/2002,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,21.9,A,7,16.1,A,7,70,E,9,981,A,7,180,A,7,4.4,A,7,16093,A,7,77777,A,7,2.9,F,9,,,,,,,0,1,?,0,0
09/17/2002,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,20.9,A,7,17.0,A,7,78,E,9,981,A,7,180,A,7,3.9,A,7,16093,A,7,77777,A,7,3.0,F,9,,,,,,,0,1,?,0,0
09/17/2002,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,20.0,A,7,17.0,A,7,83,E,9,981,A,7,190,A,7,2.2,A,7,15905,A,7,77777,A,7,3.0,F,9,,,,,,,0,1,?,0,0
09/17/2002,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,19.9,A,7,16.9,A,7,83,E,9,982,A,7,130,A,7,2.7,A,7,14296,A,7,77777,A,7,3.0,F,9,,,,,,,0,1,?,0,0
09/17/2002,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,19.0,A,7,16.0,A,7,83,E,9,982,A,7,130,A,7,3.2,A,7,12686,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
09/17/2002,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,1,A,7,99,C,9,18.9,A,7,16.0,A,7,83,E,9,982,A,7,130,A,7,3.7,A,7,11030,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,10
09/18/2002,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,18.0,A,7,16.0,A,7,88,E,9,982,A,7,160,A,7,4.0,A,7,7858,A,7,292,A,7,2.8,F,9,,,,,,,0,1,?,0,10
09/18/2002,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,18.0,A,7,16.0,A,7,88,E,9,982,A,7,140,A,7,3.0,A,7,6624,A,7,254,A,7,2.8,F,9,,,,,,,0,1,?,0,10
09/18/2002,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,17.9,A,7,15.9,A,7,88,E,9,982,A,7,160,A,7,2.7,A,7,8046,A,7,360,A,7,2.8,F,9,,,,,,,0,1,?,0,10
09/18/2002,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,17.0,A,7,15.0,A,7,88,E,9,982,A,7,170,A,7,3.0,A,7,8233,A,7,360,A,7,2.7,F,9,,,,,,,0,1,?,0,10
09/18/2002,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,17.0,A,7,15.0,A,7,88,E,9,982,A,7,180,A,7,2.1,A,7,9656,A,7,360,A,7,2.7,F,9,,,,,,,0,1,?,0,10
09/18/2002,06:00,14,413,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,10,A,7,99,C,9,17.0,A,7,15.0,A,7,88,E,9,982,A,7,170,A,7,2.0,A,7,9468,A,7,352,A,7,2.7,F,9,,,,,,,0,1,?,0,10
09/18/2002,07:00,232,1354,57,E,5,23,E,5,53,E,5,6342,E,5,249,E,5,5912,E,5,239,E,5,10,A,7,99,C,9,17.1,A,7,14.9,A,7,87,E,9,982,A,7,190,A,7,1.6,A,7,8046,A,7,300,A,7,2.6,F,9,,,,,,,0,1,?,0,5
09/18/2002,08:00,505,1354,208,E,5,161,E,5,148,E,5,23172,E,5,9964,E,5,16573,E,5,743,E,5,10,A,7,99,C,9,18.0,A,7,14.0,A,7,77,E,9,983,A,7,220,A,7,2.6,A,7,8046,A,7,450,A,7,2.5,F,9,,,,,,,0,1,?,0,5
09/18/2002,09:00,747,1354,494,E,5,579,E,5,174,E,5,56949,E,5,39028,E,5,20186,E,5,944,E,5,9,A,7,99,C,9,18.1,A,7,14.0,A,7,77,E,9,983,A,7,160,B,8,2.1,A,7,6624,A,7,510,A,7,2.5,F,9,,,,,,,0,1,?,0,5
09/18/2002,10:00,940,1354,667,E,5,708,E,5,176,E,5,79337,E,5,46465,E,5,20979,E,5,998,E,5,4,A,7,99,C,9,19.2,A,7,14.0,A,7,72,E,9,983,A,7,170,A,7,2.2,A,7,8046,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
09/18/2002,11:00,1070,1354,781,E,5,768,E,5,174,E,5,94786,E,5,49132,E,5,21254,E,5,1010,E,5,0,A,7,99,C,9,21.2,A,7,14.0,A,7,64,E,9,983,A,7,170,B,8,2.6,A,7,8233,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
09/18/2002,12:00,1129,1354,830,E,5,741,E,5,212,E,5,100000,E,5,49745,E,5,25665,E,5,1230,E,5,0,A,7,99,C,9,23.1,A,7,14.0,A,7,57,E,9,982,A,7,180,A,7,2.7,A,7,9843,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
09/18/2002,13:00,1113,1354,818,E,5,755,E,5,197,E,5,98871,E,5,49724,E,5,23971,E,5,1146,E,5,0,A,7,99,C,9,24.1,A,7,14.0,A,7,53,E,9,982,A,7,180,B,8,3.5,A,7,11452,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
09/18/2002,14:00,1022,1354,747,E,5,762,E,5,172,E,5,90138,E,5,48913,E,5,20846,E,5,992,E,5,0,A,7,99,C,9,25.1,A,7,14.1,A,7,51,E,9,981,A,7,190,A,7,2.8,A,7,12874,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
09/18/2002,15:00,864,1354,604,E,5,669,E,5,177,E,5,70885,E,5,44071,E,5,20898,E,5,990,E,5,0,A,7,99,C,9,25.9,A,7,15.0,A,7,51,E,9,981,A,7,190,A,7,4.0,A,7,12874,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,0
09/18/2002,16:00,648,1354,439,E,5,602,E,5,151,E,5,50214,E,5,37880,E,5,17321,E,5,792,E,5,0,A,7,99,C,9,25.0,A,7,15.0,A,7,54,E,9,980,A,7,210,A,7,3.7,A,7,13061,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,0
09/18/2002,17:00,390,1354,255,E,5,436,E,5,130,E,5,27830,E,5,23100,E,5,14216,E,5,623,E,5,0,B,8,99,C,9,24.6,C,8,15.3,C,8,56,E,9,980,B,8,190,B,8,4.6,B,8,14577,B,8,77777,R,7,2.7,F,9,,,,,,,0,1,?,0,999
09/18/2002,18:00,119,1276,34,E,5,208,E,5,16,E,5,3941,E,5,0,E,5,1829,E,5,68,E,5,0,A,7,99,C,9,23.9,A,7,15.6,A,7,60,E,9,980,A,7,180,A,7,4.3,A,7,15382,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
09/18/2002,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,22.9,A,7,16.0,A,7,65,E,9,980,A,7,180,A,7,4.0,A,7,16093,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
09/18/2002,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,21.8,A,7,16.0,A,7,70,E,9,980,A,7,190,A,7,3.0,A,7,16093,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
09/18/2002,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,20.1,A,7,16.0,A,7,77,E,9,981,A,7,190,A,7,2.7,A,7,15905,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
09/18/2002,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,20.9,A,7,15.9,A,7,73,E,9,982,A,7,90,A,7,3.1,A,7,14296,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
09/18/2002,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,19.9,A,7,15.0,A,7,73,E,9,982,A,7,150,A,7,3.0,A,7,12686,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,0
09/18/2002,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,19.0,A,7,15.0,A,7,78,E,9,982,A,7,100,A,7,2.1,A,7,11452,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,0
09/19/2002,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,18.9,A,7,15.0,A,7,78,E,9,982,A,7,100,B,8,1.9,A,7,12874,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,0
09/19/2002,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,18.0,A,7,14.9,A,7,82,E,9,982,A,7,120,A,7,0.2,A,7,12874,A,7,77777,A,7,2.6,F,9,,,,,,,0,1,?,0,0
09/19/2002,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.9,A,7,14.1,A,7,78,E,9,983,A,7,120,A,7,2.1,A,7,12686,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
09/19/2002,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.0,A,7,15.0,A,7,88,E,9,982,A,7,110,A,7,2.1,A,7,11077,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,10
09/19/2002,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.9,A,7,14.9,A,7,88,E,9,982,A,7,100,A,7,2.1,A,7,9468,A,7,77777,A,7,2.6,F,9,,,,,,,0,1,?,0,10
09/19/2002,06:00,13,398,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,A,7,99,C,9,16.0,A,7,14.1,A,7,89,E,9,983,A,7,120,B,8,1.9,A,7,7670,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,10
09/19/2002,07:00,229,1355,102,E,5,377,E,5,39,E,5,11681,E,5,1190,E,5,4435,E,5,175,E,5,0,A,7,99,C,9,16.1,A,7,14.9,A,7,93,E,9,983,A,7,120,B,8,0.0,A,7,5015,A,7,77777,A,7,2.6,F,9,,,,,,,0,1,?,0,10
09/19/2002,08:00,502,1355,321,E,5,649,E,5,81,E,5,37489,E,5,30070,E,5,9460,E,5,404,E,5,0,A,7,99,C,9,17.2,A,7,14.0,A,7,81,E,9,983,A,7,270,A,7,0.2,A,7,6437,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
09/19/2002,09:00,744,1355,516,E,5,753,E,5,103,E,5,61999,E,5,42384,E,5,12387,E,5,556,E,5,0,A,7,99,C,9,19.5,A,7,14.0,A,7,71,E,9,983,A,7,270,A,7,1.6,A,7,6437,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
09/19/2002,10:00,936,1355,672,E,5,755,E,5,151,E,5,80884,E,5,47257,E,5,18199,E,5,855,E,5,0,A,7,99,C,9,23.4,A,7,14.0,A,7,56,E,9,983,A,7,230,A,7,2.0,A,7,6624,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
09/19/2002,11:00,1066,1355,770,E,5,745,E,5,184,E,5,93006,E,5,48724,E,5,22272,E,5,1063,E,5,0,A,7,99,C,9,26.6,A,7,13.5,A,7,44,E,9,983,A,7,140,A,7,1.6,A,7,8984,A,7,77777,A,7,2.4,F,9,,,,,,,0,1,?,0,0
09/19/2002,12:00,1125,1355,836,E,5,756,E,5,208,E,5,100996,E,5,52263,E,5,25268,E,5,1208,E,5,0,A,7,99,C,9,31.2,A,7,10.7,A,7,28,E,9,983,A,7,170,A,7,2.4,A,7,16093,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
09/19/2002,13:00,1108,1355,809,E,5,740,E,5,204,E,5,97348,E,5,48087,E,5,24618,E,5,1182,E,5,0,A,7,99,C,9,32.9,A,7,15.9,A,7,36,E,9,982,A,7,160,A,7,4.7,A,7,15717,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
09/19/2002,14:00,1017,1355,751,E,5,777,E,5,167,E,5,90634,E,5,49015,E,5,20265,E,5,963,E,5,0,A,7,99,C,9,31.9,A,7,14.9,A,7,36,E,9,982,A,7,120,A,7,5.0,A,7,13249,A,7,77777,A,7,2.6,F,9,,,,,,,0,1,?,0,0
09/19/2002,15:00,858,1355,605,E,5,710,E,5,155,E,5,71736,E,5,45406,E,5,18456,E,5,864,E,5,0,A,7,99,C,9,31.0,A,7,13.8,A,7,35,E,9,981,A,7,160,A,7,4.5,A,7,16093,A,7,77777,A,7,2.4,F,9,,,,,,,0,1,?,0,0
09/19/2002,16:00,642,1355,429,E,5,581,E,5,154,E,5,49024,E,5,38083,E,5,17656,E,5,806,E,5,0,A,7,99,C,9,30.9,A,7,12.2,A,7,32,E,9,981,A,7,170,A,7,4.0,A,7,16093,A,7,77777,A,7,2.2,F,9,,,,,,,0,1,?,0,0
09/19/2002,17:00,383,1355,236,E,5,376,E,5,130,E,5,25698,E,5,20334,E,5,14170,E,5,620,E,5,0,B,8,99,C,9,30.3,C,8,13.5,C,8,36,E,9,981,B,8,130,B,8,3.6,B,8,16093,B,8,77777,R,7,2.4,F,9,,,,,,,0,1,?,0,999
09/19/2002,18:00,113,1253,29,E,5,173,E,5,15,E,5,3421,E,5,0,E,5,1742,E,5,64,E,5,0,A,7,99,C,9,29.4,A,7,15.7,A,7,44,E,9,981,A,7,130,A,7,3.6,A,7,16093,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
09/19/2002,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,28.6,A,7,17.1,A,7,50,E,9,981,A,7,130,A,7,3.6,A,7,16093,A,7,77777,A,7,3.1,F,9,,,,,,,0,1,?,0,0
09/19/2002,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,25.5,A,7,18.0,A,7,63,E,9,981,A,7,130,A,7,3.7,A,7,16093,A,7,77777,A,7,3.3,F,9,,,,,,,0,1,?,0,0
09/19/2002,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,21.9,A,7,18.0,A,7,79,E,9,981,A,7,110,A,7,3.9,A,7,16093,A,7,77777,A,7,3.3,F,9,,,,,,,0,1,?,0,0
09/19/2002,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,21.0,A,7,17.8,A,7,82,E,9,982,A,7,140,A,7,2.6,A,7,15905,A,7,77777,A,7,3.2,F,9,,,,,,,0,1,?,0,0
09/19/2002,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,20.8,A,7,16.0,A,7,74,E,9,982,A,7,130,A,7,2.7,A,7,14108,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
09/19/2002,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,18.9,A,7,16.0,A,7,83,E,9,983,A,7,150,A,7,3.0,A,7,10889,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,5
09/20/2002,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,18.0,A,7,16.0,A,7,88,E,9,983,A,7,150,A,7,2.6,A,7,7858,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,10
09/20/2002,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.9,A,7,16.0,A,7,89,E,9,982,A,7,110,B,8,2.3,A,7,6249,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,10
09/20/2002,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.8,A,7,16.0,A,7,95,E,9,982,A,7,140,A,7,0.4,A,7,4679,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,10
09/20/2002,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,3,A,7,99,C,9,16.0,A,7,16.0,A,7,100,E,9,982,A,7,120,A,7,2.6,A,7,2816,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,10
09/20/2002,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,16.0,A,7,16.0,A,7,100,E,9,982,A,7,160,A,7,2.1,A,7,905,A,7,30,A,7,2.8,F,9,,,,,,,0,1,?,0,45
09/20/2002,06:00,12,383,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,10,A,7,99,C,9,15.0,A,7,15.0,A,7,100,E,9,982,A,7,160,B,8,0.0,A,7,1876,A,7,30,A,7,2.7,F,9,,,,,,,0,1,?,0,10
09/20/2002,07:00,226,1355,76,E,5,193,E,5,44,E,5,8565,E,5,952,E,5,4949,E,5,197,E,5,10,A,7,99,C,9,15.0,A,7,15.0,A,7,100,E,9,983,A,7,160,B,8,1.3,A,7,1609,A,7,37,A,7,2.7,F,9,,,,,,,0,1,?,0,10
09/20/2002,08:00,499,1355,288,E,5,449,E,5,123,E,5,32433,E,5,24714,E,5,13869,E,5,612,E,5,9,A,7,99,C,9,15.2,A,7,15.0,A,7,99,E,9,983,A,7,190,B,8,0.0,A,7,1837,A,7,101,A,7,2.7,F,9,,,,,,,0,1,?,0,10
09/20/2002,09:00,740,1355,500,E,5,660,E,5,140,E,5,58547,E,5,39829,E,5,16413,E,5,755,E,5,0,A,7,99,C,9,17.4,A,7,16.0,A,7,91,E,9,984,A,7,190,B,8,0.2,A,7,3218,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,5
09/20/2002,10:00,933,1355,672,E,5,758,E,5,151,E,5,80708,E,5,46206,E,5,18184,E,5,856,E,5,0,A,7,99,C,9,20.4,A,7,16.0,A,7,76,E,9,984,A,7,190,A,7,1.6,A,7,3531,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,5
09/20/2002,11:00,1063,1355,773,E,5,768,E,5,171,E,5,93739,E,5,48355,E,5,20776,E,5,987,E,5,0,A,7,99,C,9,23.5,A,7,14.9,A,7,59,E,9,984,A,7,190,A,7,2.2,A,7,5015,A,7,77777,A,7,2.6,F,9,,,,,,,0,1,?,0,5
09/20/2002,12:00,1121,1355,833,E,5,759,E,5,205,E,5,100454,E,5,50426,E,5,24889,E,5,1192,E,5,0,A,7,99,C,9,27.2,A,7,14.2,A,7,45,E,9,983,A,7,130,A,7,3.2,A,7,6437,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
09/20/2002,13:00,1104,1355,809,E,5,743,E,5,204,E,5,97281,E,5,48574,E,5,24658,E,5,1184,E,5,0,A,7,99,C,9,29.4,A,7,15.6,A,7,43,E,9,983,A,7,110,A,7,4.0,A,7,6624,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,5
09/20/2002,14:00,1012,1355,728,E,5,729,E,5,184,E,5,87342,E,5,48828,E,5,22188,E,5,1060,E,5,0,A,7,99,C,9,32.0,A,7,12.4,A,7,30,E,9,983,A,7,130,A,7,3.7,A,7,8984,A,7,77777,A,7,2.2,F,9,,,,,,,0,1,?,0,0
09/20/2002,15:00,852,1355,595,E,5,695,E,5,158,E,5,70642,E,5,47310,E,5,18879,E,5,883,E,5,0,A,7,99,C,9,31.9,A,7,8.1,A,7,23,E,9,982,A,7,180,A,7,4.6,A,7,16093,A,7,77777,A,7,1.6,F,9,,,,,,,0,1,?,0,0
09/20/2002,16:00,635,1355,423,E,5,598,E,5,143,E,5,48650,E,5,39090,E,5,16474,E,5,746,E,5,0,A,7,99,C,9,30.9,A,7,9.2,A,7,26,E,9,982,A,7,180,A,7,4.5,A,7,16093,A,7,77777,A,7,1.8,F,9,,,,,,,0,1,?,0,0
09/20/2002,17:00,377,1355,235,E,5,406,E,5,122,E,5,25715,E,5,21772,E,5,13432,E,5,583,E,5,0,B,8,99,C,9,29.7,C,8,10.4,C,8,30,E,9,982,B,8,170,B,8,4.0,B,8,16093,B,8,77777,R,7,1.9,F,9,,,,,,,0,1,?,0,999
09/20/2002,18:00,108,1231,26,E,5,179,E,5,12,E,5,3120,E,5,0,E,5,1431,E,5,52,E,5,0,A,7,99,C,9,28.3,A,7,12.7,A,7,38,E,9,982,A,7,170,A,7,3.5,A,7,16093,A,7,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,0
09/20/2002,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,26.8,A,7,14.4,A,7,47,E,9,982,A,7,170,A,7,3.2,A,7,15905,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
09/20/2002,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,24.8,A,7,17.1,A,7,62,E,9,982,A,7,140,A,7,3.4,A,7,14671,A,7,77777,A,7,3.1,F,9,,,,,,,0,1,?,0,0
09/20/2002,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,22.9,A,7,18.0,A,7,74,E,9,982,A,7,140,A,7,1.6,A,7,15905,A,7,77777,A,7,3.3,F,9,,,,,,,0,1,?,0,0
09/20/2002,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,21.9,A,7,17.8,A,7,78,E,9,983,A,7,150,A,7,2.1,A,7,14484,A,7,77777,A,7,3.2,F,9,,,,,,,0,1,?,0,0
09/20/2002,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,21.0,A,7,16.0,A,7,73,E,9,983,A,7,100,A,7,2.2,A,7,14484,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
09/20/2002,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,20.8,A,7,16.0,A,7,74,E,9,984,A,7,130,A,7,2.5,A,7,14484,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
09/21/2002,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,19.0,A,7,15.9,A,7,82,E,9,984,A,7,80,B,8,1.3,A,7,14484,A,7,77777,A,7,2.8,F,9,,,,,,,0,1,?,0,0
09/21/2002,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,18.9,A,7,15.1,A,7,79,E,9,983,A,7,80,B,8,0.0,A,7,14296,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,0
09/21/2002,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.9,A,7,15.4,A,7,85,E,9,983,A,7,80,B,8,0.0,A,7,13249,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,0
09/21/2002,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.0,A,7,10.9,A,7,67,E,9,983,A,7,10,B,8,0.0,A,7,16093,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
09/21/2002,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.0,A,7,10.0,A,7,63,E,9,983,A,7,10,B,8,0.0,A,7,16093,A,7,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
09/21/2002,06:00,11,368,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,A,7,99,C,9,16.9,A,7,9.9,A,7,63,E,9,984,A,7,10,A,7,0.2,A,7,16093,A,7,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
09/21/2002,07:00,222,1356,98,E,5,357,E,5,39,E,5,11166,E,5,2248,E,5,4499,E,5,177,E,5,0,A,7,99,C,9,16.2,A,7,8.9,A,7,62,E,9,984,A,7,10,A,7,2.0,A,7,15905,A,7,77777,A,7,1.7,F,9,,,,,,,0,1,?,0,0
09/21/2002,08:00,495,1356,302,E,5,582,E,5,90,E,5,35035,E,5,30067,E,5,10450,E,5,449,E,5,0,A,7,99,C,9,18.5,A,7,8.5,A,7,52,E,9,985,A,7,270,A,7,1.5,A,7,14296,A,7,77777,A,7,1.7,F,9,,,,,,,0,1,?,0,0
09/21/2002,09:00,737,1356,493,E,5,669,E,5,129,E,5,58139,E,5,41419,E,5,15327,E,5,699,E,5,0,A,7,99,C,9,22.5,A,7,11.9,A,7,51,E,9,986,A,7,260,B,8,1.3,A,7,12874,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
09/21/2002,10:00,929,1356,661,E,5,708,E,5,176,E,5,78655,E,5,48192,E,5,21075,E,5,1000,E,5,0,A,7,99,C,9,26.4,A,7,10.9,A,7,38,E,9,986,A,7,260,B,8,0.0,A,7,13249,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
